;Dominant_Topic;Topic_Keywords;Num_Documents;Perc_Documents
6466.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
6467.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6468.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
6469.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
6470.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6471.0;6.0;rok, model, cena, trh, procent, koruna, znaèka, vysoký, let, verze;;
6472.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6473.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
6474.0;13.0;proslulý_párty, sociální_sí», èernobílý_fotografia, prostitutka, vlas_oboèí, pøekvapit_sledující, tomá¹_drahoòovský, vlas_øasa, øasa_bývalý, moderátor_drahoòovský;;
6475.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6476.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6477.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
6478.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
6479.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6480.0;13.0;proslulý_párty, sociální_sí», èernobílý_fotografia, prostitutka, vlas_oboèí, pøekvapit_sledující, tomá¹_drahoòovský, vlas_øasa, øasa_bývalý, moderátor_drahoòovský;;
6481.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
6482.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6483.0;13.0;proslulý_párty, sociální_sí», èernobílý_fotografia, prostitutka, vlas_oboèí, pøekvapit_sledující, tomá¹_drahoòovský, vlas_øasa, øasa_bývalý, moderátor_drahoòovský;;
6484.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
6485.0;0.0;zákon, zamìstnanec, firma, vláda, návrh, uvést, koruna, úøad, pøíjem, platit;;
6486.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6487.0;6.0;rok, model, cena, trh, procent, koruna, znaèka, vysoký, let, verze;;
6488.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6489.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6490.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6491.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
6492.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6493.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
6494.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
6495.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6496.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6497.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6498.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6499.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
6500.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6501.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
6502.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
6503.0;13.0;proslulý_párty, sociální_sí», èernobílý_fotografia, prostitutka, vlas_oboèí, pøekvapit_sledující, tomá¹_drahoòovský, vlas_øasa, øasa_bývalý, moderátor_drahoòovský;;
6504.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6505.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
6506.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6507.0;6.0;rok, model, cena, trh, procent, koruna, znaèka, vysoký, let, verze;;
6508.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
6509.0;13.0;proslulý_párty, sociální_sí», èernobílý_fotografia, prostitutka, vlas_oboèí, pøekvapit_sledující, tomá¹_drahoòovský, vlas_øasa, øasa_bývalý, moderátor_drahoòovský;;
6510.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6511.0;15.0;ruský, øíct, rozhovor, uvést, premiér, zpìvaèka, ¹éf, ministr, funkce, pochlubit;;
6512.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
6513.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
6514.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
6515.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
6516.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
6517.0;6.0;rok, model, cena, trh, procent, koruna, znaèka, vysoký, let, verze;;
6518.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6519.0;13.0;proslulý_párty, sociální_sí», èernobílý_fotografia, prostitutka, vlas_oboèí, pøekvapit_sledující, tomá¹_drahoòovský, vlas_øasa, øasa_bývalý, moderátor_drahoòovský;;
6520.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
6521.0;12.0;byt, prodej, procent, lokalita, hypotéka, rùst, bydlení, èeský, prùmìr, pøípad;;
6522.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
6523.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6524.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
6525.0;6.0;rok, model, cena, trh, procent, koruna, znaèka, vysoký, let, verze;;
6526.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
6527.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6528.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6529.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6530.0;6.0;rok, model, cena, trh, procent, koruna, znaèka, vysoký, let, verze;;
6531.0;19.0;test, èlovìk, kruhový_objezd, opatøení, firma, bøezen, testování, pøípad, mìsíc, systém;;
6532.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6533.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6534.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6535.0;8.0;¾ena, mu¾, dítì, let, soud, syn, rok, rodina, man¾el, pøípad;;
6536.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6537.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
6538.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6539.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6540.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6541.0;6.0;rok, model, cena, trh, procent, koruna, znaèka, vysoký, let, verze;;
6542.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6543.0;13.0;proslulý_párty, sociální_sí», èernobílý_fotografia, prostitutka, vlas_oboèí, pøekvapit_sledující, tomá¹_drahoòovský, vlas_øasa, øasa_bývalý, moderátor_drahoòovský;;
6544.0;19.0;test, èlovìk, kruhový_objezd, opatøení, firma, bøezen, testování, pøípad, mìsíc, systém;;
6545.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6546.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6547.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
6548.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6549.0;8.0;¾ena, mu¾, dítì, let, soud, syn, rok, rodina, man¾el, pøípad;;
6550.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6551.0;13.0;proslulý_párty, sociální_sí», èernobílý_fotografia, prostitutka, vlas_oboèí, pøekvapit_sledující, tomá¹_drahoòovský, vlas_øasa, øasa_bývalý, moderátor_drahoòovský;;
6552.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
6553.0;8.0;¾ena, mu¾, dítì, let, soud, syn, rok, rodina, man¾el, pøípad;;
6554.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6555.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6556.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6557.0;8.0;¾ena, mu¾, dítì, let, soud, syn, rok, rodina, man¾el, pøípad;;
6558.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6559.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6560.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6561.0;6.0;rok, model, cena, trh, procent, koruna, znaèka, vysoký, let, verze;;
6562.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6563.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6564.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6565.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6566.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
6567.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6568.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
6569.0;16.0;rok, let, výroba, spoleènost, stroj, firma, projekt, èeský, závod, historie;;
6570.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6571.0;13.0;proslulý_párty, sociální_sí», èernobílý_fotografia, prostitutka, vlas_oboèí, pøekvapit_sledující, tomá¹_drahoòovský, vlas_øasa, øasa_bývalý, moderátor_drahoòovský;;
6572.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6573.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6574.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
6575.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
6576.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6577.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6578.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6579.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
6580.0;13.0;proslulý_párty, sociální_sí», èernobílý_fotografia, prostitutka, vlas_oboèí, pøekvapit_sledující, tomá¹_drahoòovský, vlas_øasa, øasa_bývalý, moderátor_drahoòovský;;
6581.0;13.0;proslulý_párty, sociální_sí», èernobílý_fotografia, prostitutka, vlas_oboèí, pøekvapit_sledující, tomá¹_drahoòovský, vlas_øasa, øasa_bývalý, moderátor_drahoòovský;;
6582.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6583.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6584.0;15.0;ruský, øíct, rozhovor, uvést, premiér, zpìvaèka, ¹éf, ministr, funkce, pochlubit;;
6585.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
6586.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6587.0;13.0;proslulý_párty, sociální_sí», èernobílý_fotografia, prostitutka, vlas_oboèí, pøekvapit_sledující, tomá¹_drahoòovský, vlas_øasa, øasa_bývalý, moderátor_drahoòovský;;
6588.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
6589.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
6590.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
6591.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6592.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6593.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6594.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
6595.0;19.0;test, èlovìk, kruhový_objezd, opatøení, firma, bøezen, testování, pøípad, mìsíc, systém;;
6596.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6597.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
6598.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6599.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6600.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
6601.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6602.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6603.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
6604.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
6605.0;6.0;rok, model, cena, trh, procent, koruna, znaèka, vysoký, let, verze;;
6606.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
6607.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
6608.0;13.0;proslulý_párty, sociální_sí», èernobílý_fotografia, prostitutka, vlas_oboèí, pøekvapit_sledující, tomá¹_drahoòovský, vlas_øasa, øasa_bývalý, moderátor_drahoòovský;;
6609.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6610.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6611.0;19.0;test, èlovìk, kruhový_objezd, opatøení, firma, bøezen, testování, pøípad, mìsíc, systém;;
6612.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6613.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6614.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6615.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
6616.0;6.0;rok, model, cena, trh, procent, koruna, znaèka, vysoký, let, verze;;
6617.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
6618.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6619.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6620.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6621.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6622.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6623.0;13.0;proslulý_párty, sociální_sí», èernobílý_fotografia, prostitutka, vlas_oboèí, pøekvapit_sledující, tomá¹_drahoòovský, vlas_øasa, øasa_bývalý, moderátor_drahoòovský;;
6624.0;6.0;rok, model, cena, trh, procent, koruna, znaèka, vysoký, let, verze;;
6625.0;13.0;proslulý_párty, sociální_sí», èernobílý_fotografia, prostitutka, vlas_oboèí, pøekvapit_sledující, tomá¹_drahoòovský, vlas_øasa, øasa_bývalý, moderátor_drahoòovský;;
6626.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6627.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
6628.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6629.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6630.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6631.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6632.0;13.0;proslulý_párty, sociální_sí», èernobílý_fotografia, prostitutka, vlas_oboèí, pøekvapit_sledující, tomá¹_drahoòovský, vlas_øasa, øasa_bývalý, moderátor_drahoòovský;;
6633.0;6.0;rok, model, cena, trh, procent, koruna, znaèka, vysoký, let, verze;;
6634.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6635.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6636.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6637.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
6638.0;13.0;proslulý_párty, sociální_sí», èernobílý_fotografia, prostitutka, vlas_oboèí, pøekvapit_sledující, tomá¹_drahoòovský, vlas_øasa, øasa_bývalý, moderátor_drahoòovský;;
6639.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
6640.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
6641.0;15.0;ruský, øíct, rozhovor, uvést, premiér, zpìvaèka, ¹éf, ministr, funkce, pochlubit;;
6642.0;2.0;èlovìk, svìt, rok, let, pes, americký, francouzský, herec, psát, divadlo;;
6643.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6644.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6645.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6646.0;13.0;proslulý_párty, sociální_sí», èernobílý_fotografia, prostitutka, vlas_oboèí, pøekvapit_sledující, tomá¹_drahoòovský, vlas_øasa, øasa_bývalý, moderátor_drahoòovský;;
6647.0;19.0;test, èlovìk, kruhový_objezd, opatøení, firma, bøezen, testování, pøípad, mìsíc, systém;;
6648.0;19.0;test, èlovìk, kruhový_objezd, opatøení, firma, bøezen, testování, pøípad, mìsíc, systém;;
6649.0;18.0;automobilka, øíkat, rok, znaèka, jít, let, èlovìk, nìjaký, èas, práce;;
6650.0;0.0;zákon, zamìstnanec, firma, vláda, návrh, uvést, koruna, úøad, pøíjem, platit;;
